B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1
10874,9938,8789,8115,9130,8384,8006,1,8.532329817281778e-12
10734,9823,8665,8010,9372,8783,8037,1,6.4153396479729844e-12
10792,9871,8772,8105,10293,9240,7891,1,4.071598687991801e-12
10012,9180,8151,7828,8782,10512,10931,1,7.84366342607267e-12
9989,9173,8122,7772,8619,10380,10825,1,8.85233573549449e-12
9981,9187,8152,7849,8785,10529,10866,1,8.103472558487482e-12
9989,9154,8152,7797,8695,10687,10952,1,8.292552017273355e-12
10496,9557,8502,7887,9329,8961,8185,1,6.179783050186692e-12
9986,9153,8097,7761,8709,9477,9141,1,9.391915082717289e-12
9884,9041,8045,7721,9406,9654,8885,1,5.5387850735090635e-12
9880,9027,8019,7671,8965,9494,8823,1,7.2066396934187845e-12
9896,9020,7947,7559,8412,8992,8656,1,1.0909201777459135e-11
9864,9002,7933,7552,8432,9058,8771,1,1.0489689980481103e-11
9862,9031,8067,7784,9502,10215,9241,1,5.311909011966912e-12
9940,9115,8113,7811,9210,9754,9171,1,6.4692559556053974e-12
9916,9081,8055,7739,8984,9734,9071,1,7.311549699577873e-12
9867,8986,7989,7642,9222,9698,8773,1,5.947916825091539e-12
9863,9032,8006,7645,8749,9293,8699,1,8.533123425787083e-12
9905,9019,7987,7618,8756,9234,8728,1,8.18895313696561e-12
9861,8986,7934,7536,8450,9181,8724,1,1.0130721062529306e-11
9962,9137,8114,7802,9027,9778,9250,1,7.2735914717244536e-12
9896,9016,7961,7590,8525,9166,8726,1,9.940666839182338e-12
9837,8990,7976,7599,8747,9210,8697,1,8.199625595797722e-12
9894,9039,7952,7565,8473,8971,8781,1,1.0092979130048992e-11
9899,9040,7955,7552,8311,9012,8816,1,1.197321183990289e-11
9905,9042,7992,7611,8528,9415,9077,1,9.722933490406975e-12
9909,9061,8013,7676,8879,9675,9153,1,7.437718560794135e-12
9848,9007,7962,7592,8625,9015,8733,1,9.046867740365989e-12
9907,9074,8049,7702,8869,9525,9096,1,7.723299125950792e-12
10171,9251,8170,7666,8344,8654,8821,1,1.2782497665754728e-11
10206,9288,8184,7704,8472,8833,9072,1,1.0980570261709582e-11
10105,9194,8055,7578,8166,8745,9375,1,1.3920480855595252e-11
10219,9287,8241,7716,8322,8644,9263,1,1.3561145976801008e-11
10709,9810,8666,8105,8885,8623,8508,1,1.0872948820785334e-11
10427,9537,8389,7857,8538,8516,8584,1,1.2658881511689851e-11
10869,9957,8863,8280,9284,8896,8672,1,8.209351407723672e-12
10915,10080,8848,8290,9012,8738,8623,1,1.1339243756885939e-11
10113,9210,8110,7575,8148,8619,8918,1,1.486560855687423e-11
10219,9324,8136,7640,8260,8797,9507,1,1.2774088769591871e-11
10436,9560,8388,7859,8549,8815,8850,1,1.2086257190452142e-11
11338,10473,9321,8723,9739,9142,8946,1,7.563783318322688e-12
10668,9824,8599,8077,8737,8686,8732,1,1.2560970435435116e-11
11195,10321,9137,8559,9433,9032,8866,1,8.954830963622793e-12
10660,9785,8569,8040,8678,8792,9071,1,1.2496490815010529e-11
10210,9306,8161,7619,8290,8942,9537,1,1.1698481058212413e-11
10096,9220,8103,7613,8331,8960,9236,1,1.1587164944564778e-11
11776,10984,9828,9218,10120,9038,8783,1,8.43724224045144e-12
11228,10401,9163,8589,9193,8692,8642,1,1.3207445217752581e-11
11795,10980,9855,9208,10039,9081,8911,1,8.971111197979496e-12
11528,10715,9520,8922,9680,8887,8617,1,1.0363728988576231e-11
10060,9127,8050,7547,8542,9301,9298,1,8.329408577061787e-12
10219,9302,8148,7629,8336,9064,9960,1,1.0671383386640174e-11
10492,9581,8385,7837,8432,8701,9164,1,1.3363661247284303e-11
11197,10369,9210,8587,9209,8691,8728,1,1.2702219715670238e-11
11697,10830,9723,9103,9806,8968,8685,1,1.1018962507830504e-11
12057,11279,10181,9529,10367,9221,9096,1,8.603989833885816e-12
11917,11143,10039,9401,10159,9050,8732,1,1.001626136678664e-11
10063,9144,8027,7503,8200,8911,9233,1,1.1843425327759021e-11
10310,9408,8253,7723,8377,9035,9168,1,1.2426587941049737e-11
11107,10225,9120,8485,9192,8653,8481,1,1.159263839877944e-11
11206,10359,9244,8612,9317,8800,9063,1,1.081729210409451e-11
10795,9924,8732,8158,8802,8739,8891,1,1.2425326086537237e-11
11797,10982,9911,9283,10174,9154,9246,1,8.146566609813416e-12
9841,8915,7804,7290,8072,8837,9466,1,1.0485857788079958e-11
9775,8847,7723,7228,7916,8765,9054,1,1.25576545319794e-11
9964,9046,7918,7419,8158,8901,8992,1,1.16060438170452e-11
10270,9323,8194,7628,8247,8591,8809,1,1.3601350186708291e-11
10302,9375,8326,7734,8417,8568,8613,1,1.2644566828439585e-11
10334,9402,8336,7761,8530,8681,8772,1,1.1024629266751827e-11
10815,9929,8859,8254,9050,8616,8671,1,1.037599942397773e-11
9662,8715,7570,7064,7652,8579,9288,1,1.4334136777803304e-11
9856,8994,8190,7869,11861,13016,9567,1,2.2332395179041903e-12
9905,9026,8198,7882,11683,13131,9746,1,2.288183562035619e-12
9887,9013,8185,7907,11689,13160,9725,1,2.3305571335508415e-12
9860,8956,8127,7826,11611,13063,9670,1,2.331664548657427e-12
9805,8917,8124,7779,11957,12832,9411,1,2.166741265564248e-12
9811,8949,8152,7774,11934,12980,9528,1,2.1303062361206984e-12
9802,8926,8106,7806,11750,13037,9553,1,2.2803537799413e-12
9806,8947,8079,7802,11596,13166,9687,1,2.3366751032718908e-12
9910,9029,8218,7921,11749,13335,9860,1,2.2606417193922415e-12
9840,8975,8125,7787,11598,13130,9711,1,2.2834132728799164e-12
9891,9018,8188,7937,11572,13361,9957,1,2.3831510587155592e-12
9822,8962,8149,7845,11814,13137,9654,1,2.2391764365179033e-12
9814,8962,8139,7879,11775,13213,9797,1,2.271998827945873e-12
9795,8950,8098,7778,11658,13095,9635,1,2.2795398300130406e-12
9862,8993,8177,7937,11616,13331,9906,1,2.3835323999318822e-12
9806,8966,8165,7915,11891,13431,9884,1,2.2206285209137043e-12
9846,8961,8131,7819,11692,13259,9923,1,2.2174389311942314e-12
9869,9005,8171,7898,11644,13317,9987,1,2.2961452604619826e-12
9840,8967,8167,7883,11947,13299,9785,1,2.168521338817147e-12
9827,8973,8137,7905,11774,13311,9809,1,2.2948660678945578e-12
9798,8932,8095,7815,11588,13195,9694,1,2.3570301699009725e-12
9806,8917,8120,7758,12104,12941,9428,1,2.068824115146516e-12
9832,8958,8113,7858,11647,13293,9854,1,2.3144749344374417e-12
9830,8958,8194,7924,11991,13424,9839,1,2.1747195827927227e-12
9843,8929,8120,7848,11764,13340,9740,1,2.2627158103426438e-12
9803,8951,8133,7858,11753,13368,9810,1,2.2644683107804896e-12
9825,8952,8121,7852,11606,13185,9742,1,2.3602393424714036e-12
9821,8962,8122,7821,11743,13050,9622,1,2.267399226283017e-12
9802,8917,8113,7720,12076,12813,9341,1,2.0655628627685364e-12
9841,8976,8199,7896,11897,13185,9714,1,2.2149537726294956e-12
9838,8983,8197,7898,12039,13214,9640,1,2.157092860475719e-12
9829,8953,8134,7856,11836,13393,9714,1,2.2301788390615654e-12
9819,8966,8211,7890,12282,13170,9574,1,2.0480294866933545e-12
9810,8957,8181,7877,12041,13088,9500,1,2.1819730918565224e-12
9829,8958,8118,7865,11682,13140,9704,1,2.336442330408245e-12
9789,8930,8197,7763,12753,13014,9493,1,1.7754580825848802e-12
9806,8949,8182,7865,12238,13413,9772,1,2.01608410731941e-12
9830,8946,8136,7850,11599,13296,9751,1,2.356032977772257e-12
9828,8948,8111,7810,11712,13003,9609,1,2.2807153455688934e-12
9840,8963,8193,7860,12001,13076,9548,1,2.162399844837401e-12
9828,8948,8140,7805,11797,13058,9573,1,2.22685374864194e-12
9839,8967,8193,7879,12060,13398,9743,1,2.1082797902167986e-12
9828,8951,8123,7760,11890,12957,9456,1,2.157807852214079e-12
9852,9008,8211,7946,11965,13218,9728,1,2.2161886202271942e-12
9800,8902,8160,7757,12382,12667,9130,1,2.0017103921880374e-12
9872,9048,8270,7951,12123,13292,9727,1,2.1089051293718686e-12
9882,9035,8285,7975,12179,13574,9897,1,2.0664722927165243e-12
9818,8941,8175,7784,12364,12842,9355,1,1.9706046384407915e-12
9787,8892,8151,7760,12141,12699,9213,1,2.1032416949280476e-12
9870,9003,8205,7838,12222,12941,9521,1,2.0187122547447363e-12
10094,9215,8359,8073,11693,13264,9902,1,2.338435778867527e-12
10023,9163,8318,8033,11889,13122,9661,1,2.267472839431218e-12
10045,9167,8300,7995,11856,12978,9592,1,2.2582535396961843e-12
10109,9214,8352,7960,12064,12665,9340,1,2.124834049044554e-12
9654,8765,8127,7421,15301,13237,8874,0,1.1452221695770696e-12
9688,8787,8166,7534,15181,13347,8954,0,1.192501459857883e-12
10084,9199,8334,8061,11548,13279,9868,1,2.442698142338753e-12
10108,9238,8336,8160,11710,13903,10221,1,2.3575324489218147e-12
9628,8739,8017,7322,15248,12838,8516,0,1.1774975814684302e-12
9676,8774,8110,7471,15160,13357,8948,0,1.1782767075195365e-12
10110,9230,8390,8057,11971,13065,9613,1,2.20369834858059e-12
10120,9272,8344,8144,11752,13243,9766,1,2.4041637816618476e-12
10175,9297,8429,8229,11871,13253,9803,1,2.378712078741561e-12
10213,9343,8438,8224,11851,13703,10084,1,2.2967123669179716e-12
10167,9284,8400,8096,11792,13458,9923,1,2.254025389624433e-12
9649,8762,8113,7489,15254,12845,8734,0,1.2056631361275942e-12
9604,8712,8093,7344,15286,12962,8632,0,1.1618350216807673e-12
9651,8772,8095,7464,14624,13152,8818,0,1.2875744582752739e-12
9643,8764,8046,7365,14661,13010,8713,0,1.2548690242637478e-12
10078,9189,8318,7988,11825,12995,9571,1,2.2556176040385755e-12
10116,9258,8442,8080,12268,12970,9501,1,2.075273715439072e-12
10150,9265,8438,8090,11986,12881,9475,1,2.234332946210945e-12
10264,9383,8499,8256,12033,13111,9626,1,2.2904474779871063e-12
10325,9402,8555,8258,12290,13225,9650,1,2.110433146236182e-12
10325,9462,8554,8260,12145,13459,9875,1,2.1280886587976572e-12
10293,9388,8490,8174,11894,13537,9994,1,2.19060582326937e-12
9685,8799,8174,7542,14469,13212,8884,0,1.3269413950919164e-12
9706,8812,8139,7516,15356,13791,9187,0,1.1266731375128254e-12
9712,8829,8134,7466,15465,13683,9077,0,1.1007116936643745e-12
9674,8795,8138,7512,14873,13360,8886,0,1.2459723922710612e-12
10189,9330,8506,8088,12319,12941,9449,1,2.0235541310961795e-12
10291,9432,8581,8254,12262,13217,9669,1,2.1106702254526577e-12
9694,8828,8154,7535,15159,14017,9397,0,1.1356862084337098e-12
9721,8866,8242,7732,14732,14164,9530,0,1.2615993883862722e-12
9716,8841,8216,7677,15134,13592,9134,0,1.2260511910378671e-12
9663,8784,8137,7433,15269,12738,8627,0,1.1833287538109934e-12
10260,9403,8553,8186,12099,13177,9639,1,2.1531256938152716e-12
10332,9456,8606,8272,12418,13293,9630,1,2.0383195214416373e-12
10355,9470,8600,8269,12175,13699,9962,1,2.0836687290185596e-12
10375,9492,8640,8313,12370,13519,9784,1,2.0461361667213044e-12
9746,8872,8275,7785,15449,14432,9694,0,1.1400995643362613e-12
9844,8970,8401,8076,14702,15519,10671,0,1.2434863901257004e-12
9702,8831,8153,7676,14709,13572,9139,0,1.3123269270273255e-12
10340,9464,8610,8185,12489,13213,9576,1,1.9292235095760273e-12
9808,8983,8411,8156,14659,15104,10420,0,1.3247181035600268e-12
10445,9544,8681,8332,12418,13489,9747,1,2.0142833504955435e-12
10353,9480,8587,8186,12461,13149,9504,1,1.9569733868564553e-12
10378,9505,8618,8268,12367,13396,9717,1,2.0189173374348237e-12
10387,9519,8623,8240,12171,13246,9586,1,2.1133630520422414e-12
10293,9414,8555,8124,12241,12950,9397,1,2.0579440107114072e-12
9740,8839,8146,7799,12445,12992,9358,1,1.9948447303752865e-12
9803,8936,8160,7896,12198,13535,9832,1,2.0620998084074893e-12
10493,9584,8702,8337,12332,13207,9656,1,2.0589225273257945e-12
10403,9530,8677,8242,12402,13144,9516,1,1.9947862216556947e-12
10449,9572,8693,8335,12366,13455,9761,1,2.0307525098376447e-12
10512,9606,8689,8306,12313,13416,9690,1,2.0250838133297315e-12
10319,9405,8543,8130,12329,12956,9407,1,2.0182606544923088e-12
10362,9473,8610,8215,12233,13225,9517,1,2.088194065089575e-12
9819,8931,8127,7886,11846,13372,9793,1,2.25011645628993e-12
9743,8888,8080,7805,11956,13057,9567,1,2.192346514087315e-12
9771,8926,8117,7890,11779,13081,9698,1,2.3315376974571404e-12
9738,8883,8126,7750,12046,12889,9438,1,2.107428791295249e-12
9722,8883,8132,7812,12280,12943,9414,1,2.0659721462739556e-12
9847,8963,8147,7957,11720,13728,10078,1,2.3218549925121853e-12
9833,8968,8144,7959,11623,13634,10049,1,2.3956275255222185e-12
9797,8941,8167,7928,12108,13516,9789,1,2.147192166888051e-12
9778,8943,8158,7927,12438,13507,9775,1,1.997612093497409e-12
9777,8906,8140,7923,12055,13519,9835,1,2.1793747950617404e-12
9768,8897,8118,7889,11790,13344,9745,1,2.320533432930835e-12
9758,8900,8122,7822,11949,13170,9627,1,2.1832143486372115e-12
9745,8865,8121,7789,12233,13124,9507,1,2.0468017028742728e-12
9752,8829,8092,7744,12246,12976,9335,1,2.0480935606574375e-12
9800,8942,8183,7921,12224,13263,9656,1,2.1058048956130106e-12
9798,8954,8121,7898,11767,13395,9866,1,2.293667084787152e-12
9800,8920,8191,7976,12395,13422,9731,1,2.066145779651445e-12
9793,8957,8209,8071,12049,13671,10028,1,2.2678117762291545e-12
9782,8955,8149,8003,11847,13758,10053,1,2.3218224480392117e-12
9771,8903,8100,7854,11816,13502,9836,1,2.2464067584887246e-12
9743,8873,8101,7786,12095,13243,9558,1,2.1017616445489774e-12
9739,8860,8092,7785,12040,13177,9544,1,2.137387557638537e-12
9802,8959,8146,7928,11786,13266,9812,1,2.321073427241463e-12
9800,8966,8204,8012,12149,13417,9811,1,2.193979789965121e-12
9800,8962,8202,8041,12168,13517,9866,1,2.2044170632129553e-12
9788,8932,8148,8015,12022,13614,9952,1,2.261432598344072e-12
9780,8904,8110,7983,11832,13596,9920,1,2.3633487581226278e-12
9758,8881,8098,7833,11992,13444,9714,1,2.16405740692885e-12
10187,9347,8311,7931,9230,9953,9758,1,6.2706722745792834e-12
9741,8869,8079,7727,12117,13112,9486,1,2.05417943738074e-12
9709,8833,8061,7711,12137,12915,9352,1,2.0779440313939933e-12
10538,9679,8571,8135,9280,9626,9775,1,6.7635185051547785e-12
10371,9506,8442,8010,9072,9518,9461,1,7.672549180338966e-12
10021,9173,8164,7793,8909,9767,9899,1,7.325350036079492e-12
9990,9116,8121,7724,9076,9746,9386,1,6.3569379675729305e-12
10441,9560,8482,8032,9203,9677,9635,1,6.753680779814507e-12
9700,8821,8078,7627,12475,12664,9127,1,1.9020565548977656e-12
10330,9475,8423,8024,9307,10180,12272,1,4.960134992566576e-12
9723,8829,8079,7644,12368,12584,9039,1,1.9730662629401135e-12
9731,8891,8101,7860,11986,13103,9481,1,2.2532791955446503e-12
9738,8907,8131,7880,12014,13197,9616,1,2.214839827482308e-12
9744,8889,8076,7877,12033,13507,9842,1,2.1685842517059486e-12
9801,8973,8212,8097,12103,13439,9860,1,2.2982825572643345e-12
9798,8970,8221,8029,12259,13437,9835,1,2.144636326029336e-12
9789,8942,8148,7869,12056,13370,9766,1,2.1232219505192213e-12
10398,9547,8454,8020,9229,9929,10509,1,6.0322879528086756e-12
10359,9482,8430,7975,9095,9804,10222,1,6.709066946227751e-12
10381,9503,8440,7998,9214,9909,9776,1,6.462873640079904e-12
10543,9658,8568,8100,9309,10020,10440,1,5.958162898529018e-12
10228,9365,8320,7913,9470,10467,11269,1,4.478024987665735e-12
9779,8903,8162,7872,12255,13208,9578,1,2.077286781478293e-12
9719,8830,8083,7646,12149,12618,9156,1,2.0441181382140125e-12
9746,8875,8085,7700,12045,12829,9383,1,2.079577740781257e-12
9724,8858,8044,7759,12138,12963,9442,1,2.1014539346457615e-12
9771,8899,8075,7883,12052,13388,9733,1,2.1811306646349128e-12
9798,8990,8230,8158,12017,13755,10064,1,2.3638778607753444e-12
9786,8955,8238,8047,12349,13456,9791,1,2.129501531788294e-12
10255,9395,8344,7924,9425,10137,9778,1,5.321713179620701e-12
10412,9511,8466,8029,9272,9981,9912,1,6.240967034180243e-12
10371,9522,8427,7980,9099,9741,9892,1,6.91305135537002e-12
10203,9313,8279,7845,9070,9703,10057,1,6.350179254134557e-12
10138,9280,8212,7820,9138,9869,10256,1,5.855592958749891e-12
10332,9440,8410,7956,9256,10039,10700,1,5.547662487710229e-12
9744,8831,8084,7610,12406,12478,9017,1,1.9251058092064363e-12
10186,9308,8256,7891,9020,9542,9388,1,7.505287500866575e-12
10133,9247,8218,7819,9092,9685,10123,1,6.161121148135803e-12
10112,9240,8203,7830,9013,9703,9590,1,7.05080053200823e-12
10173,9279,8276,7801,10084,9935,9753,1,3.4985309387268795e-12
10256,9351,8298,7800,9505,9849,11002,1,4.0755261284802666e-12
10302,9436,8408,8014,9877,10125,9753,1,4.324594745525899e-12
10259,9392,8351,7974,9509,10152,9748,1,5.281131297912982e-12
10387,9516,8515,8154,9319,10131,12276,1,5.5236912040665925e-12
10150,9304,8315,7906,9327,9632,10288,1,5.444908537764973e-12
10068,9170,8192,7806,9393,9760,10594,1,4.792009963443953e-12
10040,9163,8129,7642,9533,9464,8898,1,4.641107346184937e-12
10111,9222,8113,7618,8929,8911,9749,1,6.002310673609211e-12
10310,9437,8378,7951,9102,9649,12891,1,5.226953042392336e-12
10155,9258,8242,7827,9335,9869,10844,1,4.834706369416276e-12
10046,9172,8098,7635,8853,9528,11888,1,5.395441719769867e-12
10172,9299,8271,7822,8941,9356,11876,1,5.884840924359179e-12
10045,9129,8092,7586,8904,9140,9373,1,6.27772991429518e-12
10078,9191,8141,7646,8839,8986,9284,1,6.999679209398234e-12
10228,9328,8267,7797,8754,9206,10782,1,7.46993131877841e-12
10199,9306,8241,7765,8689,9127,11298,1,7.384291363237659e-12
10068,9205,8155,7686,8655,9154,11199,1,7.202889851269253e-12
10072,9190,8127,7661,8618,9064,11096,1,7.347355449473345e-12
10033,9135,8130,7670,8815,9282,10388,1,6.637788200085121e-12
10130,9226,8147,7709,8598,8933,9885,1,8.881719326017305e-12
10428,9552,8696,8566,12827,12816,10099,1,1.968572284379876e-12
10327,9506,8586,8226,12811,12145,9734,1,1.7988040524869836e-12
10442,9583,8704,8563,12151,12281,10116,1,2.3194583245093766e-12
10257,9416,8595,8213,12768,12054,9642,1,1.850186257375545e-12
10367,9523,8629,8472,13026,12645,10056,1,1.8397815165621625e-12
10522,9711,8835,8787,12656,13417,11000,1,2.009652799936436e-12
10449,9651,8792,8762,12633,13157,10738,1,2.0831723499933398e-12
10434,9688,8808,8728,12476,12965,10744,1,2.1247196030735023e-12
10524,9698,8841,8834,12473,12848,10526,1,2.2579013270070046e-12
10370,9531,8694,8624,12370,12867,10317,1,2.2395431281386534e-12
10439,9620,8694,8581,12871,12832,10259,1,1.9162840131881326e-12
10466,9640,8799,8690,12731,12898,10589,1,1.987946407267747e-12
10539,9716,8839,8780,12637,13653,10889,1,2.0279691802856145e-12
10377,9574,8715,8696,12207,12515,10377,1,2.397197326268125e-12
10420,9552,8713,8592,12601,13276,10679,1,1.9883468571457834e-12
10466,9578,8720,8443,13269,13066,10059,1,1.6798844297114867e-12
10400,9568,8562,8255,12327,11794,9973,1,1.9695673551982798e-12
10363,9527,8714,8581,12976,12615,10018,1,1.943912346820436e-12
10417,9623,8782,8869,12642,13410,10674,1,2.2186496285034805e-12
10382,9554,8658,8603,12294,12320,10056,1,2.3219170091546176e-12
10330,9495,8555,8425,9677,11987,11451,1,5.900336372708016e-12
10401,9560,8516,8286,9362,11397,11272,1,6.685100876990892e-12
10434,9611,8585,8384,9593,11761,11550,1,5.847019538103156e-12
10551,9735,8768,8645,10075,12217,11750,1,4.9388515341252705e-12
10491,9675,8718,8602,10054,12241,11706,1,4.919704466680433e-12
10435,9622,8635,8486,9841,12120,11695,1,5.241388912087361e-12
10442,9608,8615,8487,9918,12144,11758,1,4.9529432243380365e-12
10449,9613,8609,8417,9558,11817,11667,1,6.154367595601772e-12
10437,9628,8650,8472,9728,11880,11572,1,5.681276905181292e-12
10443,9640,8574,8383,9474,11404,11240,1,6.639296736367299e-12
10459,9655,8687,8462,9522,11192,11009,1,6.994876359695796e-12
10404,9567,8603,8411,9706,12290,12019,1,5.308002539501618e-12
10441,9624,8601,8378,9519,11688,11954,1,5.9543609579403586e-12
10392,9573,8600,8449,9834,11694,11338,1,5.313476277185923e-12
10413,9606,8616,8487,9866,12108,11727,1,5.16812574694064e-12
10449,9632,8646,8550,10115,12415,11972,1,4.4837846423426065e-12
10498,9699,8709,8562,9841,11743,11648,1,5.549153293690334e-12
10471,9662,8636,8429,9593,11058,10815,1,6.459587376892514e-12
10416,9615,8564,8367,9516,11065,10792,1,6.582496762821206e-12
10427,9615,8642,8506,9991,12280,11792,1,4.768852703456291e-12
10429,9635,8673,8541,10069,12258,11562,1,4.738025476584585e-12
10437,9620,8662,8544,9973,11553,11033,1,5.323873129798854e-12
10489,9682,8705,8527,9881,11468,11078,1,5.483332248404253e-12
10492,9717,8764,8614,10092,12106,11380,1,4.937421287986897e-12
10437,9642,8688,8584,10024,12205,11677,1,5.012138031933104e-12
9822,8961,8143,7941,11100,12913,9800,1,2.842063967412213e-12
9806,8959,8153,7922,11190,12648,9532,1,2.8127732732202286e-12
9807,8940,8144,7898,11407,12849,9692,1,2.568774764126809e-12
9812,8951,8122,7927,10916,12828,9820,1,3.001153658184566e-12
9810,8941,8116,7941,10961,12610,9600,1,3.0554492555966586e-12
9818,8939,8169,7916,11418,13013,9787,1,2.5501456165111857e-12
10198,9343,8317,8245,10643,11744,10424,1,3.4318609300142025e-12
10246,9395,8337,8167,9611,11553,10791,1,5.3337823255628924e-12
10287,9441,8408,8247,9576,11557,11118,1,5.636907367087967e-12
10274,9458,8461,8306,9739,11834,11448,1,5.115021650236563e-12
10307,9497,8482,8250,9555,11442,11102,1,5.6582115417813165e-12
10342,9514,8509,8286,9476,11883,11916,1,5.783173181990811e-12
10294,9481,8510,8297,9682,11470,10702,1,5.591902488308237e-12
10335,9511,8530,8314,9628,12186,12120,1,5.176501706059984e-12
10434,9657,8624,8419,9622,11127,10989,1,6.170145518494024e-12
10396,9597,8582,8361,9532,11006,10669,1,6.534999532308506e-12
